product_id,name,spec,bal_qty,warehouse_code,barcode,box_qty
ADML000,"케어미 어르신 전용 고보습 바디로션","케어미 어르신 전용 고보습 바디로션 [1000ml]",5,W104,,1
AJBC002,"케어미 어르신 전용 데오 바디워시","케어미 어르신 전용 데오 바디워시 [1500ml]",3000,W104,,1
AJSP002,"케어미 어르신 전용 아르간 단백질 샴푸&린스","케어미 어르신 전용 아르간 단백질 샴푸&린스 [1500ml]",2000,W104,,1
AOBC000,"샤샤 아르간 오일 바디워시","샤샤 아르간 오일 바디워시 [1500ml]",3425,W104,,1
AOBC001,"샤샤 밀크앤허니 바디워시- 듀이 플로럴","샤샤 밀크앤허니 바디워시- 듀이 플로럴 [1500ml]",483,W104,,1
AOBC002,"샤샤 밀크앤허니 바디워시- 쥬이시 그레이프프룻","샤샤 밀크앤허니 바디워시- 쥬이시 그레이프프룻 [1500ml]",454,W104,,1
AOBC003,"샤샤 밀크앤허니 바디워시- 소프트 머스크","샤샤 밀크앤허니 바디워시- 소프트 머스크 [1500ml]",502,W104,,1
AOBC004,"샤샤 알로에베라 바디워시","샤샤 알로에베라 바디워시 [1500ml]",92,W104,,1
AOBC005,"샤샤 아르간 오일 진저 쿨링 케어 바디워시","샤샤 아르간 오일 진저 쿨링 케어 바디워시 [1000ml]",1801,W104,,1
AOBCM03,"샤샤 밀크앤허니 바디워시- 소프트 머스크","샤샤 밀크앤허니 바디워시- 소프트 머스크 [500ml]",1,W104,,1
AOBL000,"샤샤 아르간 오일 바디로션","샤샤 아르간 오일 바디로션 [1500ml]",2711,W104,,1
AOBL001,"샤샤 밀크앤허니 바디로션- 듀이 플로럴","샤샤 밀크앤허니 바디로션- 듀이 플로럴 [1500ml]",122,W104,,1
AOBL002,"샤샤 밀크앤허니 바디로션- 쥬이시 그레이프프룻","샤샤 밀크앤허니 바디로션- 쥬이시 그레이프프룻 [1500ml]",488,W104,,1
AOBL003,"샤샤 밀크앤허니 바디로션- 소프트 머스크","샤샤 밀크앤허니 바디로션- 소프트 머스크 [1500ml]",247,W104,,1
AOBL004,"샤샤 알로에베라 바디로션","샤샤 알로에베라 바디로션 [1500ml]",759,W104,,1
AOBL005,"샤샤 세라 데오 바디로션","샤샤 세라 데오 바디로션 [1500ml]",1188,W104,,1
AOBLM03,"샤샤 밀크앤허니 바디로션- 소프트 머스크","샤샤 밀크앤허니 바디로션- 소프트 머스크 [500ml]",-318,W104,,1
AOFC001,"샤샤 녹두 시카 클렌징 폼","샤샤 녹두 시카 클렌징 폼 [220 ml]",16501,W104,,1
AOFC002,"샤샤 라이스 크림 클렌징 폼","샤샤 라이스 크림 클렌징 폼 [220 ml]",20671,W104,,1
AOHA001,"샤샤 아르간오일 단백질 헤어 앰플","샤샤 아르간오일 단백질 헤어 앰플 [150ml]",531,W104,,1
AOHA5T1,"샤샤 아르간오일 단백질 헤어 앰플 (세트)",15ml*5개,0,W104,,1
AOHAM01,"샤샤 아르간오일 단백질 헤어 앰플",15ml,0,W104,,1
AOHE001,"샤샤 아르간오일 웨이브 볼륨 에센스","샤샤 아르간오일 웨이브 볼륨 에센스 [250ml]",252,W104,,1
AOHSR00,"샤샤 아르간 오일 헤어 세럼","샤샤 아르간 오일 헤어 세럼 [200ml]",4304,W104,,1
AORS000,"샤샤 아르간 오일 컨디셔너","샤샤 아르간 오일 컨디셔너 [1500ml]",1630,W104,,1
AORS001,"샤샤 아르간오일 어성초 엘피피 프로테인 헤어팩","샤샤 아르간오일 어성초 엘피피 프로테인 헤어팩 [1500 ml]",1060,W104,,1
AORS004,"샤샤 알로에베라 앤 프로폴리스 컨디셔너","샤샤 알로에베라 앤 프로폴리스 컨디셔너 [1500ml]",1149,W104,,1
AORSM00,"샤샤 아르간 오일 컨디셔너","샤샤 아르간 오일 컨디셔너 [500ml]",122,W104,,1
AORST00,"샤샤 아르간 오일 컨디셔너","샤샤 아르간 오일 컨디셔너 [100ml / 튜브]",450,W104,,1
AOSG000,"샤샤 알로에베라 수딩젤","샤샤 알로에베라 수딩젤 [1500ml]",61,W106,,1
AOSP000,"샤샤 아르간 오일 샴푸","샤샤 아르간 오일 샴푸 [1500ml]",4549,W104,,1
AOSP001,"샤샤 아르간오일 어성초 안티헤어로스 샴푸",1500ml,0,W104,,1
AOSP002,"샤샤 아르간오일 진저 쿨링 케어 샴푸","샤샤 아르간오일 진저 쿨링 케어 샴푸 [1000 ml]",2692,W104,,1
AOSP003,"샤샤 아르간 오일 어성초 캡슐 스크럽 샴푸","샤샤 아르간 오일 어성초 캡슐 스크럽 샴푸 [1000 ml]",1513,W104,,1
AOSP004,"샤샤 알로에베라 앤 프로폴리스 샴푸","샤샤 알로에베라 앤 프로폴리스 샴푸 [1500ml]",95,W104,,1
AOSPM00,"샤샤 아르간 오일 샴푸","샤샤 아르간 오일 샴푸 [500ml]",528,W104,,1
AOSPN01,"샤샤 아르간오일 어성초 안티헤어로스 샴푸 뉴","샤샤 아르간오일 어성초 안티헤어로스 샴푸 뉴 [1500ml]",12,W106,,1
AOSPT00,"샤샤 아르간 오일 샴푸","샤샤 아르간 오일 샴푸 [100ml / 튜브]",4800,W104,,1
AOWS000,"샤샤 아르간오일 슈퍼하드 워터 스프레이","샤샤 아르간오일 슈퍼하드 워터 스프레이 [250ml]",736,W104,,1
BBHC001,"바바리라 퍼퓸드 핸드크림- 가든로즈","바바리라 퍼퓸드 핸드크림- 가든로즈 [60ml]",-10,W104,,1
BBHC002,"바바리라 퍼퓸드 핸드크림- 패션프룻","바바리라 퍼퓸드 핸드크림- 패션프룻 [60ml]",-3,W104,,1
BBHC003,"바바리라 퍼퓸드 핸드크림- 쁘띠걸 [60ml]",,0,W104,,1
BBHC011,"바바리라 퍼퓸드 핸드크림- 가든로즈 [60ml / 그림타입튜브]",,0,W104,,1
BBHC012,"바바리라 퍼퓸드 핸드크림- 패션프룻 [60ml / 그림타입튜브]",,0,W104,,1
BBHC013,"바바리라 퍼퓸드 핸드크림- 쁘띠걸 [60ml / 그림타입튜브]",,0,W104,,1
BBHC014,"바바리라 퍼퓸드 핸드크림- 가든로즈","60ml / 실선그림디자인(4차)튜브",0,W104,,1
BBHC015,"바바리라 퍼퓸드 핸드크림- 패션프룻","60ml / 실선그림디자인(4차)튜브",0,W104,,1
BBHC016,"바바리라 퍼퓸드 핸드크림- 쁘띠걸","60ml / 실선그림디자인(4차)튜브",0,W104,,1
BBHC018,"바바리라 퍼퓸드 핸드크림- 패션프룻","바바리라 퍼퓸드 핸드크림- 패션프룻 [60ml / 둥근캡(5차디자인) 튜브]",-35,W104,,1
BBHC019,"바바리라 퍼퓸드 핸드크림- 쁘띠걸","바바리라 퍼퓸드 핸드크림- 쁘띠걸 [60ml / 둥근캡(5차디자인) 튜브]",-35,W104,,1
BBHC020,"바바리라 퍼퓸드 핸드크림- 로즈페탈","바바리라 퍼퓸드 핸드크림- 로즈페탈 [60ml / 둥근캡(2차디자인) 튜브]",-35,W104,,1
BBHC021,"바바리라 퍼퓸드 핸드크림- 헤븐플로랄","바바리라 퍼퓸드 핸드크림- 헤븐플로랄 [60ml / 둥근캡(2차디자인) 튜브]",-35,W104,,1
BBHC022,"바바리라 퍼퓸드 핸드크림- 드림라이크","바바리라 퍼퓸드 핸드크림- 드림라이크 [60ml / 둥근캡(2차디자인) 튜브]",-35,W104,,1
BBHC023,"바바리라 퍼퓸드 핸드크림- 가든로즈","바바리라 퍼퓸드 핸드크림- 가든로즈 [60ml / (6차디자인/그림) 튜브]",43,W104,,1
BBHC024,"바바리라 퍼퓸드 핸드크림- 패션프룻","바바리라 퍼퓸드 핸드크림- 패션프룻 [60ml / (6차디자인/그림) 튜브]",18,W104,,1
BBHC025,"바바리라 퍼퓸드 핸드크림- 쁘띠걸","바바리라 퍼퓸드 핸드크림- 쁘띠걸 [60ml / (6차디자인/그림) 튜브]",-22,W104,,1
BBHC026,"바바리라 퍼퓸드 핸드크림 그레이프 프루츠 힐즈","바바리라 퍼퓸드 핸드크림 그레이프 프루츠 힐즈 [60ml]",-1,W104,,1
BDFC001,"보르도 민트 쿨링 풋 케어 크림",75g,-84,W104,,1
BDFD001,"보르도 민트 쿨링 풋 데오드란트","보르도 민트 쿨링 풋 데오드란트 [80ml (외주충진)]",221,W104,,1
BDFM001,"보르도 드래곤 풋 필링 마스크","보르도 드래곤 풋 필링 마스크",12872,W106,,1
BDFP001,"보르도 풋 파일",,0,W104,,1
BDFP002,"보르도 밸런싱 풋 패드","앞꿈치 풋 패드",0,W104,,1
BDFP003,"보르도 릴렉싱 풋 패드","뒷꿈치 풋 패드",0,W104,,1
BDFS001,"보르도 민트 쿨링 풋 스프레이","보르도 민트 쿨링 풋 스프레이 [150ml]",-14,W104,,1
BDFS002,"보르도 드래곤 풋 필링 스프레이","보르도 드래곤 풋 필링 스프레이 [150ml]",-59,W104,,1
BDFS003,"보르도 드래곤 풋 샴푸",300ml,0,W104,,1
BDFS004,"보르도 드래곤 풋 스틱","보르도 드래곤 풋 스틱 [18g]",1141,W106,,1
BDMK001,"보르도 드래곤 힐 마스크","보르도 드래곤 힐 마스크 [5g*2ea]",-238,W106,,1
BDMK002,"보르도 쿨링 레그 마스크",20g*2ea,0,W104,,1
BPDFR01,"바이마레 블랑쉬 퍼퓸 디퓨져- 퓨어 (리필)",90ml,0,W104,,1
BPHC5T1,"바이마레 컴포지션 퍼퓸 핸드크림 콜렉션 5종 세트",60ml*5,0,W104,,1
BPXX04T,"바이마레 라파숑 드벨르 플뢰르 바디4종 세트",,0,W104,,1
BPXX3T1,"바이마레 라파숑 드벨르 플뢰르 바디3종 세트",,0,W104,,1
BRSCN10,"블루로즈마인 샤워코롱(2011)","블루로즈마인 샤워코롱(2011) [185]",2675,W104,,1
BTBC002,"바스파 아로마 라운지 베르가못 바디워시 [300ml]",,0,W104,,1
BTBC003,"바스파 아로마 라운지 로얄허니 바디워시 [300ml]",,0,W104,,1
BTBC004,"바스파 바쓰 솔트 스크럽 바디워시- 소프트 로지","바스파 바쓰 솔트 스크럽 바디워시- 소프트 로지 [1000 ml]",1964,W104,,1
BTBC005,"바스파 바쓰 솔트 스크럽 바디워시- 컴포트 라벤더","바스파 바쓰 솔트 스크럽 바디워시- 컴포트 라벤더 [1000 ml]",1199,W104,,1
BTBC006,"바스파 바쓰 솔트 스크럽 바디워시- 쏠티 씨","바스파 바쓰 솔트 스크럽 바디워시- 쏠티 씨 [1000 ml]",1230,W104,,1
BTBC007,"바스파 바쓰 솔트 스크럽 바디워시- 코지허그","바스파 바쓰 솔트 스크럽 바디워시- 코지허그 [1000 ml]",1391,W104,,1
BTBC008,"바스파 바쓰 솔트 스크럽 에이씨 바디워시- 퓨어리프","바스파 바쓰 솔트 스크럽 에이씨 바디워시- 퓨어리프 [1000 ml]",895,W104,,1
BTBC009,"바스파 바쓰 솔트 스크럽 바디워시- 차콜","바스파 바쓰 솔트 스크럽 바디워시- 차콜 [1000 ml]",2527,W104,,1
BTBC010,"바스파 바쓰 솔트 스크럽 바디워시- 클리어 팝","바스파 바쓰 솔트 스크럽 바디워시- 클리어 팝 [1000 ml]",1900,W104,,1
BTBCM04,"바스파 바쓰 솔트 스크럽 바디워시- 소프트 로지","바스파 바쓰 솔트 스크럽 바디워시- 소프트 로지 [30ml 튜브]",1776,W104,,1
BTBCM05,"바스파 바쓰 솔트 스크럽 바디워시- 컴포트 라벤더","바스파 바쓰 솔트 스크럽 바디워시- 컴포트 라벤더 [30ml 튜브]",7695,W104,,1
BTBCM09,"바스파 바쓰 솔트 스크럽 바디워시- 차콜","바스파 바쓰 솔트 스크럽 바디워시- 차콜 [30ml 튜브]",2117,W104,,1
BTBL002,"바스파 아로마 라운지 베르가못 바디에멀젼 [300ml]",,0,W104,,1
BTBL003,"바스파 아로마 라운지 로얄허니 바디에멀젼 [300ml]",,0,W104,,1
BTBO001,"바스파 아로마틱 플로우 바디 트리트먼트 오일- 머스크 앰비언스","바스파 아로마틱 플로우 바디 트리트먼트 오일- 머스크 앰비언스 [300 ml]",1311,W104,,1
BTBO002,"바스파 아로마틱 플로우 바디 트리트먼트 오일- 로즈 레베리","바스파 아로마틱 플로우 바디 트리트먼트 오일- 로즈 레베리 [300 ml]",1597,W104,,1
BTBO003,"바스파 아로마틱 플로우 바디 트리트먼트 오일- 넥타 세레니티","바스파 아로마틱 플로우 바디 트리트먼트 오일- 넥타 세레니티 [300 ml]",915,W104,,1
BTBS001,"바스파 오스트레일리안 바쓰 솔트- 소프트 로지","바스파 오스트레일리안 바쓰 솔트- 소프트 로지 [1200g]",572,W106,,1
BTBS002,"바스파 오스트레일리안 바쓰 솔트- 프레쉬 유자","바스파 오스트레일리안 바쓰 솔트- 프레쉬 유자 [1200g]",518,W106,,1
BTBS003,"바스파 오스트레일리안 바쓰 솔트- 쏠티 씨","바스파 오스트레일리안 바쓰 솔트- 쏠티 씨 [1200g]",538,W106,,1
BTBS004,"바스파 오스트레일리안 바쓰 솔트- 컴포트 라벤더","바스파 오스트레일리안 바쓰 솔트- 컴포트 라벤더 [1200g]",278,W106,,1
BTBS005,"바스파 오스트레일리안 바쓰 솔트- 그린 버드","바스파 오스트레일리안 바쓰 솔트- 그린 버드 [1200g]",443,W106,,1
BTCR001,"바스파 텐션케어 쿨 크림","바스파 텐션케어 쿨 크림 [140ml]",-66,W104,,1
BTCR002,"바스파 텐션케어 핫 크림",140ml,0,W104,,1
BTCR003,"바스파 바디 톤 업 크림 미네랄 케어","바스파 바디 톤 업 크림 미네랄 케어 [150ml]",6,W104,,1
BTDM001,"바스파 아로마 라운지 무드 퍼퓸 드레스 미스트- NO.1 코지우드","바스파 아로마 라운지 무드 퍼퓸 드레스 미스트- NO.1 코지우드 [300ml]",1951,W104,,1
BTDM002,"바스파 아로마 라운지 무드 퍼퓸 드레스 미스트 NO.2 오크 베르단트","바스파 아로마 라운지 무드 퍼퓸 드레스 미스트 NO.2 오크 베르단트 [300ml]",2279,W104,,1
BTDM003,"바스파 아로마 라운지 무드 퍼퓸 드레스 미스트 NO.3 루바브","바스파 아로마 라운지 무드 퍼퓸 드레스 미스트 NO.3 루바브 [300ml]",1876,W104,,1
BTDM1T1,"바스파 아로마 라운지 무드 퍼퓸 드레스 미스트 기프트 세트- NO.1 코지우드",300ml본품+50ml공병,0,W104,,1
BTPF001,"바스파 피토 스칼프 퍼퓸- 메이로즈","바스파 피토 스칼프 퍼퓸- 메이로즈 [7ml]",-4,W104,,1
BTPF002,"바스파 피토 스칼프 퍼퓸- 맨블루","바스파 피토 스칼프 퍼퓸- 맨블루 [7ml]",-61,W104,,1
BTPF005,"바스파 피토 스칼프 퍼퓸- 블루밍",7ml,0,W104,,1
BTPP001,"바스파 아로마 라운지 바디필링패드- 블랙베리","바스파 아로마 라운지 바디필링패드- 블랙베리 [20 g]",185,W106,,1
BTSB001,"바스파 오스트레일리안 솔트 버블- 소프트 로지","바스파 오스트레일리안 솔트 버블- 소프트 로지 [500 g]",217,W106,,1
BTSB002,"바스파 오스트레일리안 솔트 버블- 프레쉬 유자","바스파 오스트레일리안 솔트 버블- 프레쉬 유자 [500 g]",145,W106,,1
BTSB003,"바스파 오스트레일리안 솔트 버블- 피치 캄","바스파 오스트레일리안 솔트 버블- 피치 캄 [500 g]",8,W106,,1
BTSB004,"바스파 오스트레일리안 솔트 버블- 컴포트 라벤더","바스파 오스트레일리안 솔트 버블- 컴포트 라벤더 [500 g]",21,W106,,1
BTSB005,"바스파 오스트레일리안 솔트 버블- 밀크 바나나","바스파 오스트레일리안 솔트 버블- 밀크 바나나 [500 g]",-2,W106,,1
BTSM001,"바스파 피토 스칼프 오일컷 미스트","바스파 피토 스칼프 오일컷 미스트 [100ml]",-24,W104,,1
BTSS001,"바스파 오스트레일리안 솔트 바디 스크럽- 컴포트 라벤더","250 ml",0,W104,,1
BTSS002,"바스파 오스트레일리안 솔트 바디 스크럽- 블랙베리","250 ml",0,W104,,1
BTSS003,"바스파 오스트레일리안 솔트 바디 스크럽- 그린티","250 ml",0,W104,,1
BTST2T1,"바스파 아로마 라운지 베르가못 바디세트 (2종)","바스파 아로마 라운지 베르가못 바디세트 (2종) [set]",-5,W104,,1
BTST2T2,"바스파 아로마 라운지 로얄허니 바디세트 (2종)","바스파 아로마 라운지 로얄허니 바디세트 (2종) [set]",-3,W104,,1
BTST4T1,"바스파 플랜트 퓨어 로즈힙 바디세트 (4종)",set,0,W104,,1
CBOT001,"무지 반바지 그레이 프리사이즈 (ZB022GY00)","무지 반바지 그레이 프리사이즈 (ZB022GY00) [그레이,프리사이즈, 밑단 말림]",10,W106,,1
CBOT002,"무지 반바지 블루 프리사이즈 (ZB022BL00)","무지 반바지 블루 프리사이즈 (ZB022BL00) [블루,프리사이즈, 밑단 말림]",9,W106,,1
CBOT0L1,"무지타올 반바지 그레이 L사이즈 (ZB013GY04)","무지타올 반바지 그레이 L사이즈 (ZB013GY04) [그레이,L사이즈]",4,W106,,1
CBOT0L2,"무지타올 반바지 민트 L사이즈 (ZB013BL04)","무지타올 반바지 민트 L사이즈 (ZB013BL04) [민트,L사이즈]",8,W106,,1
CBOT0M1,"무지타올 반바지 그레이 M사이즈 (ZB013GY03)","무지타올 반바지 그레이 M사이즈 (ZB013GY03) [그레이,M사이즈]",6,W106,,1
CBOTFS1,"꽃 쟈가드 반바지 블루 S사이즈 (ZB015BK02)","꽃 쟈가드 반바지 블루 S사이즈 (ZB015BK02) [꽃 쟈가드, 블루, S사이즈]",2,W106,,1
CBOTM01,"남성누비바지 (ZB002BK04)","남성누비바지 (ZB002BK04) [블랙]",26,W106,,1
CBOTPL1,"물나염 쭈리 반바지 오렌지 L사이즈 (ZB014RD04)","물나염 쭈리 반바지 오렌지 L사이즈 (ZB014RD04) [물나염 쭈리, 오렌지, L사이즈]",8,W106,,1
CBOTPL2,"물나염 쭈리 반바지 블루 L사이즈 (ZB014BL04)","물나염 쭈리 반바지 블루 L사이즈 (ZB014BL04) [물나염 쭈리, 블루, L사이즈]",6,W106,,1
CBOTPS2,"물나염 쭈리 반바지 블루 S사이즈 (ZB014BL02)","물나염 쭈리 반바지 블루 S사이즈 (ZB014BL02) [물나염 쭈리, 블루, S사이즈]",4,W106,,1
CBOTW01,"여성누비바지 (ZB002BK02)","여성누비바지 (ZB002BK02) [블랙]",28,W106,,1
CCAB001,"세라클리닉 더마이드 4.0 앰플 밤 프로테인 퀀치","세라클리닉 더마이드 4.0 앰플 밤 프로테인 퀀치 [150 ml]",3606,W104,,1
CCAO001,"세라클리닉 더마이드 4.0 앰플 오일 프로테인 퀀치","세라클리닉 더마이드 4.0 앰플 오일 프로테인 퀀치 [95 ml]",1441,W104,,1
CCAT001,"세라클리닉 더마이드 4.0 앰플 트리트먼트 (노린스) 프로테인 퀀치","200 ml",0,W104,,1
CCATR01,"세라클리닉 더마이드 4.0 앰플 트리트먼트 프로테인 퀀치","세라클리닉 더마이드 4.0 앰플 트리트먼트 프로테인 퀀치 [200 ml]",2609,W104,,1
CCBL001,"세라클리닉 더마이드 4.0 세라마이드 바디로션","세라클리닉 더마이드 4.0 세라마이드 바디로션 [500 ml]",191,W104,,1
CCCC001,"세라클리닉 더마이드4.0 컬링 크림 프로테인 퀀치","세라클리닉 더마이드4.0 컬링 크림 프로테인 퀀치 [150ml]",2060,W104,,1
CCCR001,"세라클리닉 더마이드 4.0 인텐시브 크림","세라클리닉 더마이드 4.0 인텐시브 크림 [120ml]",-30,W104,,1
CCCRM01,"세라클리닉 더마이드 4.0 인텐시브 크림","세라클리닉 더마이드 4.0 인텐시브 크림 [50ml]",-2862,W104,,1
CCHP001,"세라클리닉 더마이드 4.0 헤어팩 프로테인 퀀치","세라클리닉 더마이드 4.0 헤어팩 프로테인 퀀치 [250ml]",4543,W104,,1
CCHPB01,"세라클리닉 더마이드 4.0 헤어팩 프로테인 퀀치","세라클리닉 더마이드 4.0 헤어팩 프로테인 퀀치 [600ml]",1759,W104,,1
CCHPM01,"세라클리닉 더마이드 4.0 헤어팩 프로테인 퀀치","세라클리닉 더마이드 4.0 헤어팩 프로테인 퀀치 [30ml 튜브]",888,W104,,1
CCHR2T1,"세라클리닉 더마이드4.0 안티헤어로스 케어 세트 그린클렌즈",1000mL*2,0,W104,,1
CCHW001,"세라클리닉 보태니컬 핸드솝- 로즈오브예리코","세라클리닉 보태니컬 핸드솝- 로즈오브예리코 [300ml]",-44,W104,,1
CCHW002,"세라클리닉 보태니컬 핸드솝- 포레스트 워크","세라클리닉 보태니컬 핸드솝- 포레스트 워크 [300ml]",-99,W104,,1
CCHW2T1,"세라클리닉 보태니컬 핸드케어 & 마스크 세트","세라클리닉 보태니컬 핸드케어 & 마스크 세트 [핸드워시 300ml*2 + 마스크10매]",-1,W104,,1
CCRS001,"세라클리닉 더마이드 4.0 보태니컬 트리트먼트 플루이드","세라클리닉 더마이드 4.0 보태니컬 트리트먼트 플루이드 [500ml]",471,W104,,1
CCRS002,"세라클리닉 더마이드4.0 안티헤어로스 헤어팩 그린클렌즈",1000ml,0,W104,,1
CCRS005,"세라클리닉 더마이드4.0 안티헤어로스 트리트먼트","세라클리닉 더마이드4.0 안티헤어로스 트리트먼트 [1000ml]",507,W104,,1
CCRSN02,"세라클리닉 더마이드4.0 안티헤어로스 헤어팩 그린클렌즈 뉴",1000ml,0,W104,,1
CCRSP01,"세라클리닉 더마이드 4.0 보태니컬 트리트먼트 플루이드","세라클리닉 더마이드 4.0 보태니컬 트리트먼트 플루이드 [5ml 파우치]",-37,W104,,1
CCRT001,"세라클리닉 더마이드 4.0 안티헤어로스 루트 토닉 그린 클렌즈","세라클리닉 더마이드 4.0 안티헤어로스 루트 토닉 그린 클렌즈 [110ml]",6896,W106,,1
CCRW001,"세라클리닉 로우 솔루션 히아루론산 1%","세라클리닉 로우 솔루션 히아루론산 1% [60ml]",-66,W104,,1
CCRW002,"세라클리닉 로우 솔루션 콜라겐 1%",60ml,0,W104,,1
CCRW003,"세라클리닉 로우 솔루션 판테놀 수용액 5%",60ml,0,W104,,1
CCRW004,"세라클리닉 로우 솔루션 센텔라 아시아티카 100","세라클리닉 로우 솔루션 센텔라 아시아티카 100 [60ml]",-247,W104,,1
CCRWB01,"세라클리닉 로우 솔루션 히아루론산 1%",250ml,0,W104,,1
CCRWB02,"세라클리닉 로우 솔루션 콜라겐 1%","세라클리닉 로우 솔루션 콜라겐 1% [250ml]",-41,W104,,1
CCRWB03,"세라클리닉 로우 솔루션 판테놀 수용액 5%",250ml,0,W104,,1
CCSP001,"세라클리닉 더마이드 4.0 보태니컬 샴푸","세라클리닉 더마이드 4.0 보태니컬 샴푸 [1000ml]",1829,W104,,1
CCSP002,"세라클리닉 더마이드4.0 안티헤어로스 샴푸 그린클렌즈",1000ml,0,W104,,1
CCSP003,"세라클리닉 더마이드 4.0 노옐로우 샴푸 프로테인 퀀치","세라클리닉 더마이드 4.0 노옐로우 샴푸 프로테인 퀀치 [500ml]",270,W104,,1
CCSP004,"세라클리닉 더마이드 4.0 앰플 샴푸 프로테인 퀀치","세라클리닉 더마이드 4.0 앰플 샴푸 프로테인 퀀치 [500ml]",2383,W104,,1
CCSP005,"세라클리닉 더마이드4.0 안티헤어로스 샴푸","세라클리닉 더마이드4.0 안티헤어로스 샴푸 [1000ml]",863,W104,,1
CCSPM04,"세라클리닉 더마이드 4.0 앰플 샴푸 프로테인 퀀치","세라클리닉 더마이드 4.0 앰플 샴푸 프로테인 퀀치 [30ml 튜브]",844,W104,,1
CCSPN02,"세라클리닉 더마이드4.0 안티헤어로스 샴푸 그린클렌즈 뉴","세라클리닉 더마이드4.0 안티헤어로스 샴푸 그린클렌즈 뉴 [1000ml]",-3,W106,,1
CCSPT01,"세라클리닉 더마이드 4.0 보태니컬 샴푸","세라클리닉 더마이드 4.0 보태니컬 샴푸 [100ml / 튜브]",-37,W104,,1
CCVF000,"세라클리닉 더마이드 4.0 볼륨 픽서 프로테인 퀀치","세라클리닉 더마이드 4.0 볼륨 픽서 프로테인 퀀치 [200ml]",1762,W104,,1
CHHC001,"샤샤 밀크 앤 허니 핸드크림- 듀이 플로럴","샤샤 밀크 앤 허니 핸드크림- 듀이 플로럴 [500ml]",322,W104,,1
CHHC002,"샤샤 밀크 앤 허니 핸드크림- 쥬이시 그레이프프룻","샤샤 밀크 앤 허니 핸드크림- 쥬이시 그레이프프룻 [500ml]",59,W104,,1
CHHC003,"샤샤 밀크 앤 허니 핸드크림- 소프트 머스크","샤샤 밀크 앤 허니 핸드크림- 소프트 머스크 [500ml]",340,W104,,1
CHHC004,"샤샤 아로마틱 시어버터 핸드크림 앰버바닐라","샤샤 아로마틱 시어버터 핸드크림 앰버바닐라 [60ml]",-40,W104,,1
CSCFB01,"목도리(블랙) (ZA004BK00)","목도리(블랙) (ZA004BK00)",17,W106,,1
CSCFI01,"목도리(아이보리) (ZA004WH00)","목도리(아이보리) (ZA004WH00)",7,W106,,1
CSCFP01,"목도리(핑크) (ZA004PK00)","목도리(핑크) (ZA004PK00)",17,W106,,1
CSRT0L1,"카라셔츠 그레이 L사이즈(ZT010GY03)","카라셔츠 그레이 L사이즈(ZT010GY03) [무지, 그레이,L사이즈]",13,W106,,1
CSRT0L2,"카라셔츠 민트 L사이즈 (ZT010BL03)","카라셔츠 민트 L사이즈 (ZT010BL03) [무지, 민트, L사이즈]",16,W106,,1
CSRT0M1,"카라셔츠 그레이 M사이즈(ZT010GY00)","카라셔츠 그레이 M사이즈(ZT010GY00) [무지, 그레이,M사이즈]",16,W106,,1
CSRT0M2,"카라셔츠 민트 M사이즈 (ZT010BL00)","카라셔츠 민트 M사이즈 (ZT010BL00) [무지, 민트, M사이즈]",14,W106,,1
CSRTC01,"배색 오픈 카라 셔츠(블루) (ZT020BL00)","배색 오픈 카라 셔츠(블루) (ZT020BL00) [배색셔츠, 블루, 세로 스트라이프]",4,W106,,1
CSRTC02,"배색 오픈 카라 셔츠(그린) (ZT020GR00)","배색 오픈 카라 셔츠(그린) (ZT020GR00) [배색셔츠, 그린, 세로 스트라이프]",9,W106,,1
CSRTFL2,"카라셔츠 꽃가라 블랙 L사이즈 (ZT011BK00)","카라셔츠 꽃가라 블랙 L사이즈 (ZT011BK00) [꽃가라, 블랙, L사이즈]",14,W106,,1
CSRTFM1,"카라셔츠 꽃가라 오렌지 M사이즈 (ZT011OR00)","카라셔츠 꽃가라 오렌지 M사이즈 (ZT011OR00) [꽃가라, 오렌지, M사이즈]",13,W106,,1
CSRTSL1,"카라셔츠 스트라이프 그린 L사이즈 (ZT012GR03)","카라셔츠 스트라이프 그린 L사이즈 (ZT012GR03) [스트라이프, 그린, L사이즈]",15,W106,,1
CSRTSL2,"카라셔츠 스트라이프 블루 L사이즈 (ZT012BL03)","카라셔츠 스트라이프 블루 L사이즈 (ZT012BL03) [스트라이프, 블루, L사이즈]",17,W106,,1
CSRTSM1,"카라셔츠 스트라이프 그린 M사이즈 (ZT012GR00)","카라셔츠 스트라이프 그린 M사이즈 (ZT012GR00) [스트라이프, 그린, M사이즈]",18,W106,,1
CSRTSM2,"카라셔츠 스트라이프 블루 M사이즈 (ZT012BL00)","카라셔츠 스트라이프 블루 M사이즈 (ZT012BL00) [스트라이프, 블루, M사이즈]",18,W106,,1
CTOP001,"패치 포인트 반팔티(네이비) (ZT017NV00)","패치 포인트 반팔티(네이비) (ZT017NV00) [네이비 팔부분 패치]",9,W106,,1
CTOP002,"패치 포인트 반팔티(아이보리) (ZT016BE00)","패치 포인트 반팔티(아이보리) (ZT016BE00) [아이보리 팔부분 패치]",6,W106,,1
CTOPH01,"후드배색티(그레이) (ZT019GY00)","후드배색티(그레이) (ZT019GY00) [앞 블루 뒤 그레이]",9,W106,,1
